TIME in ms	LEFT_CANARD	RIGHT_CANARD	LEFT_SLAT	RIGHT_SLAT	AIRBRAKE	RUDDER	LEFT_OB_FLAP	LEFT_IB_FLAP	RIGHT_IB_FLAP	RIGHT_OB_FLAP	LEFT_NOZZLE	RIGHT_NOZZLE	
256000	40	144	180	180	160	89	110	66	106	118	74	74
256100	40	145	180	180	160	89	110	66	106	118	74	74
256200	39	146	180	180	160	89	110	66	106	118	74	74
256300	38	147	180	180	160	89	110	66	106	118	74	74
256400	38	147	180	180	160	89	110	66	106	118	74	74
256500	37	148	180	180	160	89	110	66	106	118	74	74
256600	36	150	180	180	160	89	110	66	106	118	74	74
256700	35	150	180	180	160	89	110	66	106	118	74	74
256800	35	151	180	180	160	89	110	66	106	118	74	74
256900	34	152	180	180	160	89	110	66	106	118	74	74
257000	34	152	180	180	160	89	109	65	106	118	74	74
257100	35	151	180	180	160	89	109	65	106	118	74	74
257200	35	151	180	180	160	89	109	65	106	118	74	74
257300	35	150	180	180	160	89	108	65	105	117	74	74
257400	35	150	180	180	160	89	108	64	105	117	74	74
257500	36	150	180	180	160	88	108	64	105	117	75	74
257600	36	149	180	180	160	88	108	64	105	116	75	74
257700	37	148	180	180	160	88	108	64	104	116	75	74
257800	38	148	180	180	160	88	108	64	104	116	75	74
257900	38	147	180	180	160	88	108	64	104	116	75	74
258000	38	147	180	180	160	87	108	64	103	116	76	74
258100	38	147	180	180	160	87	107	64	103	116	76	74
258200	39	146	180	180	160	87	107	63	103	115	76	75
258300	39	145	180	180	160	87	107	63	103	115	76	75
258400	40	145	180	180	160	87	107	63	103	115	76	75
258500	40	145	180	180	160	87	106	63	103	114	77	75
258600	40	145	180	180	160	86	106	62	103	114	77	75
258700	41	144	180	180	160	86	106	62	102	114	77	75
258800	41	143	180	180	160	86	106	62	102	113	77	75
258900	42	143	180	180	160	86	106	62	102	113	77	76
259000	42	142	180	180	160	86	106	62	102	113	77	76
259100	43	142	180	180	160	86	106	62	101	113	77	76
259200	43	142	180	180	160	86	106	62	101	113	77	76
259300	43	141	180	180	160	86	105	62	101	113	77	76
259400	44	140	180	180	160	86	105	61	101	113	77	76
259500	44	140	180	180	160	86	105	61	101	112	78	77
259600	45	140	180	180	160	86	105	61	101	112	78	77
259700	45	139	180	180	160	85	104	61	101	112	78	77
259800	45	139	180	180	160	85	104	61	100	111	78	77
259900	46	138	180	180	160	85	104	60	100	111	78	77
260000	46	137	180	180	160	85	104	60	100	111	79	77
260100	47	137	180	180	160	85	103	60	99	111	79	77
260200	47	137	180	180	160	84	103	60	99	111	79	77
260300	47	137	180	180	160	84	103	60	99	111	79	77
260400	47	136	180	180	160	84	103	60	99	110	79	77
260500	48	135	180	180	160	84	103	60	99	110	79	77
260600	48	135	180	180	160	84	103	60	99	110	79	77
260700	49	135	180	180	160	84	103	59	99	109	79	77
260800	50	134	180	180	160	84	103	59	98	109	79	78
260900	50	134	180	180	160	84	102	59	98	109	79	78
261000	50	133	180	180	160	84	102	59	98	108	80	78
261100	50	133	180	180	160	84	102	58	98	108	80	78
261200	51	133	180	180	160	84	102	58	97	108	80	78
261300	51	132	180	180	160	83	101	58	97	108	80	78
261400	52	131	180	180	160	83	101	58	97	108	80	79
261500	52	131	180	180	160	83	101	57	96	108	81	79
261600	52	130	180	180	160	83	101	57	96	108	81	79
261700	53	130	180	180	160	83	101	57	96	107	81	79
261800	53	130	180	180	160	82	101	57	96	107	81	79
261900	54	129	180	180	160	82	101	57	96	107	81	79
262000	54	129	180	180	160	82	100	57	96	106	81	79
262100	55	128	180	180	160	82	100	57	96	106	81	79
262200	55	128	180	180	160	82	100	57	95	106	81	79
262300	55	128	180	180	160	82	100	56	95	106	81	79
262400	56	127	180	180	160	81	99	56	95	106	81	79
262500	56	126	180	180	160	81	99	56	95	106	82	79
262600	57	126	180	180	160	81	99	56	94	105	82	79
262700	57	125	180	180	160	81	99	56	94	105	82	80
262800	57	125	180	180	160	81	99	55	94	105	82	80
262900	58	125	180	180	160	81	99	55	94	104	82	80
263000	58	124	180	180	160	81	99	55	94	104	83	80
263100	59	123	180	180	160	81	99	55	94	104	83	80
263200	59	123	180	180	160	81	98	55	94	103	83	80
263300	60	123	180	180	160	81	98	55	93	103	83	80
263400	60	123	180	180	160	81	98	55	93	103	83	81
263500	60	122	180	180	160	80	98	55	93	103	84	81
263600	61	121	180	180	160	80	97	54	92	103	84	81
263700	61	121	180	180	160	80	97	54	92	103	84	81
263800	62	120	180	180	160	80	97	54	92	102	84	81
263900	62	120	180	180	160	80	97	54	92	102	84	81
264000	62	120	180	180	160	79	96	53	91	102	84	81
264100	62	119	180	180	160	79	96	53	91	102	84	81
264200	63	118	180	180	160	79	96	53	91	101	84	81
264300	63	118	180	180	160	79	96	53	91	101	84	81
264400	64	118	180	180	160	79	96	52	91	101	84	81
264500	64	117	180	180	160	79	96	52	91	101	85	81
264600	64	117	180	180	160	79	96	52	91	101	85	82
264700	65	116	180	180	160	79	96	52	90	101	85	82
264800	65	116	180	180	160	79	95	52	90	100	85	82
264900	66	116	180	180	160	79	95	52	90	100	85	82
265000	66	115	180	180	160	79	95	52	90	100	86	82
265100	67	115	180	180	160	78	95	52	89	99	86	82
265200	67	114	180	180	160	78	94	51	89	99	86	82
265300	67	113	180	180	160	78	94	51	89	99	86	83
265400	68	113	180	180	160	78	94	51	89	99	86	83
265500	68	113	180	180	160	78	94	51	89	99	86	83
265600	69	112	180	180	160	77	94	51	89	99	86	83
265700	69	112	180	180	160	77	94	50	89	98	86	83
265800	69	111	180	180	160	77	94	50	88	98	86	83
265900	70	111	180	180	160	77	94	50	88	98	86	84
266000	70	111	180	180	160	77	93	50	88	97	87	84
266100	71	110	180	180	160	77	93	50	87	97	87	84
266200	71	109	180	180	160	77	93	50	87	97	87	84
266300	72	109	180	180	160	77	93	50	87	97	87	84
266400	72	108	180	180	160	77	92	50	87	96	87	84
266500	72	108	180	180	160	77	92	49	86	96	88	84
266600	73	108	180	180	160	77	92	49	86	96	88	84
266700	73	107	180	180	160	76	91	49	86	96	88	84
266800	74	107	180	180	160	76	91	49	86	96	88	84
266900	74	106	180	180	160	76	91	48	86	96	88	84
267000	74	106	180	180	160	76	91	48	86	95	89	84
267100	74	106	180	180	160	76	91	48	86	95	89	84
267200	75	105	180	180	160	76	91	48	85	95	89	85
267300	76	104	180	180	160	75	91	47	85	94	89	85
267400	76	104	180	180	160	75	91	47	85	94	89	85
267500	77	103	180	180	160	75	90	47	84	94	89	85
267600	77	103	180	180	160	75	90	47	84	94	89	85
267700	77	103	180	180	160	75	90	47	84	94	89	85
267800	77	102	180	180	160	74	90	47	84	94	89	86
267900	78	102	180	180	160	74	89	47	84	93	89	86
268000	78	101	180	180	160	74	89	47	84	93	90	86
268100	79	101	180	180	160	74	89	46	84	93	90	86
268200	79	101	180	180	160	74	89	46	83	92	90	86
268300	79	100	180	180	160	74	89	46	83	92	90	86
268400	80	99	180	180	160	74	89	46	83	92	90	86
268500	80	99	180	180	160	74	89	46	83	91	91	86
268600	81	99	180	180	160	74	89	45	82	91	91	86
268700	81	98	180	180	160	74	88	45	82	91	91	86
268800	81	98	180	180	160	74	88	45	82	91	91	86
268900	82	97	180	180	160	73	88	45	81	91	91	86
269000	82	96	180	180	160	73	88	45	81	91	91	86
269100	83	96	180	180	160	73	87	45	81	91	91	87
269200	83	96	180	180	160	73	87	45	81	90	91	87
269300	84	95	180	180	160	73	87	45	81	90	91	87
269400	84	95	180	180	160	72	87	44	81	90	91	87
269500	84	94	180	180	160	72	86	44	81	89	92	87
269600	85	94	180	180	160	72	86	44	80	89	92	87
269700	85	94	180	180	160	72	86	44	80	89	92	87
269800	86	93	180	180	160	72	86	43	80	89	92	88
269900	86	93	180	180	160	72	86	43	80	89	92	88
270000	86	92	180	180	160	72	86	43	79	89	93	88
270100	86	91	180	180	160	72	86	43	79	88	93	88
270200	87	91	180	180	160	72	86	43	79	88	93	88
270300	88	91	180	180	160	72	85	43	79	88	93	88
270400	88	90	180	180	160	72	85	43	79	87	93	89
270500	89	90	180	180	160	71	85	43	79	87	94	89
270600	89	89	180	180	160	71	85	42	79	87	94	89
270700	89	89	180	180	160	71	84	42	78	86	94	89
270800	89	89	180	180	160	71	84	42	78	86	94	89
270900	90	88	180	180	160	71	84	42	78	86	94	89
271000	91	88	180	180	160	71	84	42	78	86	94	89
271100	89	89	180	180	160	72	85	43	79	88	93	88
271200	87	91	180	180	160	72	86	44	81	89	92	87
271300	86	93	180	180	160	73	88	45	82	91	91	86
271400	84	95	180	180	160	74	89	46	84	93	90	86
271500	82	97	180	180	160	75	91	47	85	94	89	85
271600	81	99	180	180	160	76	91	49	86	96	88	84
271700	79	101	180	180	160	77	93	50	88	97	87	84
271800	77	102	180	180	160	78	94	51	89	99	86	83
271900	76	104	180	180	160	79	96	52	91	101	85	82
272000	74	106	180	180	160	80	97	54	92	102	84	81
272100	72	108	180	180	160	81	98	55	94	103	84	81
272200	71	110	180	180	160	81	99	56	95	106	82	80
272300	69	111	180	180	160	82	101	57	96	107	81	79
272400	67	113	180	180	160	84	102	58	98	108	81	79
272500	66	116	180	180	160	84	103	60	99	110	79	78
272600	64	117	180	180	160	85	104	61	101	112	79	77
272700	62	119	180	180	160	86	106	62	102	113	78	77
272800	61	120	180	180	160	87	107	63	103	115	77	76
272900	60	123	180	180	160	88	108	64	105	116	76	75
273000	58	125	180	180	160	89	110	66	106	118	75	74
273100	58	123	180	180	160	89	109	65	106	118	75	74
273200	59	123	180	180	160	88	108	64	105	117	76	74
273300	60	122	180	180	160	88	108	64	104	116	76	75
273400	60	121	180	180	160	87	108	64	103	116	77	75
273500	61	120	180	180	160	87	107	63	103	115	77	76
273600	62	120	180	180	160	86	106	62	103	114	77	76
273700	62	119	180	180	160	86	106	62	102	113	77	77
273800	63	118	180	180	160	86	106	62	101	113	78	77
273900	64	118	180	180	160	86	105	61	101	112	79	77
274000	64	117	180	180	160	85	104	60	100	111	79	77
274100	65	116	180	180	160	85	103	60	99	111	79	77
274200	66	116	180	180	160	84	103	60	99	110	79	78
274300	67	114	180	180	160	84	103	59	99	109	80	78
274400	67	113	180	180	160	84	102	59	98	108	80	79
274500	68	113	180	180	160	83	101	58	97	108	81	79
274600	69	112	180	180	160	83	101	57	96	108	81	79
274700	69	111	180	180	160	82	101	57	96	107	81	79
274800	70	111	180	180	160	82	100	57	96	106	82	79
274900	71	110	180	180	160	81	99	56	95	106	82	80
275000	72	109	180	180	160	81	99	55	94	105	83	80
275100	72	108	180	180	160	81	99	55	94	104	83	81
275200	73	108	180	180	160	81	98	55	93	103	84	81
275300	74	107	180	180	160	80	97	54	92	103	84	81
275400	74	106	180	180	160	80	97	54	92	102	84	81
275500	74	105	180	180	160	79	96	53	91	101	85	81
275600	75	104	180	180	160	79	96	52	91	101	85	82
275700	76	103	180	180	160	79	95	52	90	100	86	82
275800	77	103	180	180	160	78	95	52	89	99	86	83
275900	77	102	180	180	160	78	94	51	89	99	86	83
276000	78	101	180	180	160	77	94	50	89	98	86	84
276100	79	101	180	180	160	77	93	50	88	97	87	84
276200	79	100	180	180	160	77	93	50	87	97	88	84
276300	80	99	180	180	160	77	92	49	86	96	88	84
276400	81	99	180	180	160	76	91	48	86	96	89	84
276500	81	98	180	180	160	76	91	48	85	95	89	85
276600	82	97	180	180	160	75	91	47	85	94	89	85
276700	83	96	180	180	160	74	90	47	84	94	89	86
276800	84	95	180	180	160	74	89	47	84	93	90	86
276900	84	94	180	180	160	74	89	46	83	92	90	86
277000	85	94	180	180	160	74	89	45	82	91	91	86
277100	86	93	180	180	160	73	88	45	81	91	91	86
277200	86	92	180	180	160	73	87	45	81	90	91	87
277300	87	91	180	180	160	72	86	44	81	89	92	87
277400	88	91	180	180	160	72	86	43	80	89	92	88
277500	89	90	180	180	160	72	86	43	79	88	93	88
277600	89	89	180	180	160	72	85	43	79	87	93	89
277700	90	89	180	180	160	71	84	42	78	86	94	89
277800	91	88	180	180	160	71	84	42	78	86	94	89
277900	90	88	180	180	160	71	84	42	78	86	94	89
278000	90	88	180	180	160	71	84	42	78	86	94	89
278100	90	88	180	180	160	71	84	42	78	86	94	89
278200	90	88	180	180	160	71	84	42	78	86	94	89
278300	89	89	180	180	160	71	84	42	78	87	94	89
278400	89	89	180	180	160	71	85	42	79	87	94	89
278500	89	89	180	180	160	71	85	43	79	87	94	89
278600	89	89	180	180	160	71	85	43	79	87	93	89
278700	89	89	180	180	160	72	85	43	79	87	93	89
278800	89	89	180	180	160	72	85	43	79	88	93	89
278900	89	89	180	180	160	72	85	43	79	88	93	88
279000	89	89	180	180	160	72	86	43	79	88	93	88
279100	89	90	180	180	160	72	86	43	79	88	93	88
279200	88	90	180	180	160	72	86	43	79	88	93	88
279300	88	90	180	180	160	72	86	43	79	89	93	88
279400	88	90	180	180	160	72	86	43	80	89	92	88
279500	88	91	180	180	160	72	86	43	80	89	92	88
279600	88	91	180	180	160	72	86	43	80	89	92	88
279700	87	91	180	180	160	72	86	44	80	89	92	88
279800	87	91	180	180	160	72	86	44	80	89	92	88
279900	87	91	180	180	160	72	86	44	80	89	92	87
280000	87	91	180	180	160	72	86	44	81	89	92	87
280100	87	91	180	180	160	72	86	44	81	89	92	87
280200	86	91	180	180	160	72	87	44	81	90	91	87
280300	86	92	180	180	160	73	87	45	81	90	91	87
280400	86	92	180	180	160	73	87	45	81	90	91	87
280500	86	92	180	180	160	73	87	45	81	90	91	87
280600	86	92	180	180	160	73	87	45	81	90	91	87
280700	86	93	180	180	160	73	87	45	81	91	91	87
280800	86	93	180	180	160	73	88	45	81	91	91	87
280900	86	93	180	180	160	73	88	45	81	91	91	86
281000	86	93	180	180	160	73	88	45	82	91	91	86
281100	85	94	180	180	160	74	88	45	82	91	91	86
281200	85	94	180	180	160	74	88	45	82	91	91	86
281300	85	94	180	180	160	74	88	45	82	91	91	86
281400	85	94	180	180	160	74	89	45	82	91	91	86
281500	84	94	180	180	160	74	89	45	82	91	91	86
281600	84	94	180	180	160	74	89	46	83	92	91	86
281700	84	94	180	180	160	74	89	46	83	92	91	86
281800	84	94	180	180	160	74	89	46	83	92	90	86
281900	84	95	180	180	160	74	89	46	83	92	90	86
282000	84	95	180	180	160	74	89	46	83	92	90	86
282100	84	95	180	180	160	74	89	46	84	93	90	86
282200	84	95	180	180	160	74	89	47	84	93	90	86
282300	84	96	180	180	160	74	89	47	84	93	90	86
282400	84	96	180	180	160	74	89	47	84	93	90	86
282500	83	96	180	180	160	74	89	47	84	93	90	86
282600	83	96	180	180	160	74	90	47	84	94	89	86
282700	83	96	180	180	160	75	90	47	84	94	89	86
282800	83	96	180	180	160	75	90	47	84	94	89	86
282900	82	96	180	180	160	75	90	47	84	94	89	85
283000	82	96	180	180	160	75	90	47	84	94	89	85
283100	82	97	180	180	160	75	91	47	85	94	89	85
283200	82	97	180	180	160	75	91	47	85	94	89	85
283300	82	97	180	180	160	75	91	47	85	94	89	85
283400	81	97	180	180	160	75	91	47	85	94	89	85
283500	81	97	180	180	160	75	91	48	85	95	89	85
283600	81	98	180	180	160	76	91	48	85	95	89	85
283700	81	98	180	180	160	76	91	48	86	95	89	85
283800	81	98	180	180	160	76	91	48	86	95	89	85
283900	81	98	180	180	160	76	91	48	86	95	89	84
284000	81	99	180	180	160	76	91	48	86	96	89	84
284100	81	99	180	180	160	76	91	49	86	96	88	84
284200	81	99	180	180	160	76	91	49	86	96	88	84
284300	80	99	180	180	160	76	92	49	86	96	88	84
284400	80	99	180	180	160	77	92	49	86	96	88	84
284500	80	99	180	180	160	77	92	49	86	96	88	84
284600	80	99	180	180	160	77	92	49	86	96	88	84
284700	80	99	180	180	160	77	92	50	87	96	88	84
284800	79	100	180	180	160	77	92	50	87	96	88	84
284900	79	100	180	180	160	77	93	50	87	97	87	84
285000	79	100	180	180	160	77	93	50	87	97	87	84
285100	79	100	180	180	160	77	93	50	87	97	87	84
285200	79	101	180	180	160	77	93	50	87	97	87	84
285300	79	101	180	180	160	77	93	50	88	97	87	84
285400	79	101	180	180	160	77	93	50	88	98	87	84
285500	79	101	180	180	160	77	94	50	88	98	87	84
285600	79	101	180	180	160	77	94	50	88	98	87	84
285700	78	101	180	180	160	77	94	50	88	98	86	84
285800	78	101	180	180	160	77	94	50	89	98	86	84
285900	78	101	180	180	160	77	94	50	89	99	86	83
286000	78	102	180	180	160	78	94	51	89	99	86	83
286100	77	102	180	180	160	78	94	51	89	99	86	83
286200	77	102	180	180	160	78	94	51	89	99	86	83
286300	77	102	180	180	160	78	94	51	89	99	86	83
286400	77	103	180	180	160	78	94	51	89	99	86	83
286500	77	103	180	180	160	78	94	51	89	99	86	83
286600	77	103	180	180	160	78	94	52	89	99	86	83
286700	77	103	180	180	160	78	95	52	89	99	86	83
286800	77	103	180	180	160	79	95	52	89	100	86	83
286900	77	103	180	180	160	79	95	52	90	100	86	82
287000	77	103	180	180	160	79	95	52	90	100	86	82
287100	76	103	180	180	160	79	95	52	90	100	86	82
287200	76	104	180	180	160	79	95	52	90	100	86	82
287300	76	104	180	180	160	79	96	52	90	101	85	82
287400	76	104	180	180	160	79	96	52	91	101	85	82
287500	75	104	180	180	160	79	96	52	91	101	85	82
287600	75	105	180	180	160	79	96	52	91	101	85	82
287700	75	105	180	180	160	79	96	52	91	101	85	82
287800	75	105	180	180	160	79	96	53	91	101	85	82
287900	75	105	180	180	160	79	96	53	91	101	85	81
288000	74	106	180	180	160	79	96	53	91	101	85	81
288100	74	106	180	180	160	79	96	53	91	101	84	81
288200	74	106	180	180	160	79	96	53	91	102	84	81
288300	74	106	180	180	160	79	96	53	91	102	84	81
288400	74	106	180	180	160	80	97	54	92	102	84	81
288500	74	106	180	180	160	80	97	54	92	102	84	81
288600	74	106	180	180	160	80	97	54	92	102	84	81
288700	74	106	180	180	160	80	97	54	92	103	84	81
288800	74	106	180	180	160	80	97	54	92	103	84	81
288900	73	107	180	180	160	80	97	54	92	103	84	81
289000	73	107	180	180	160	80	98	54	93	103	84	81
289100	73	107	180	180	160	80	98	55	93	103	84	81
289200	73	107	180	180	160	80	98	55	93	103	84	81
289300	73	108	180	180	160	81	98	55	93	103	84	81
289400	72	108	180	180	160	81	98	55	93	103	84	81
289500	72	108	180	180	160	81	98	55	94	103	84	81
289600	72	108	180	180	160	81	99	55	94	104	83	81
289700	72	108	180	180	160	81	99	55	94	104	83	81
289800	72	108	180	180	160	81	99	55	94	104	83	81
289900	72	108	180	180	160	81	99	55	94	104	83	81
290000	72	108	180	180	160	81	99	55	94	104	83	80
290100	72	109	180	180	160	81	99	55	94	105	83	80
290200	72	109	180	180	160	81	99	55	94	105	83	80
290300	71	109	180	180	160	81	99	56	94	105	83	80
290400	71	109	180	180	160	81	99	56	94	105	82	80
290500	71	110	180	180	160	81	99	56	94	105	82	80
290600	71	110	180	180	160	81	99	56	95	106	82	80
290700	71	110	180	180	160	81	99	56	95	106	82	80
290800	70	110	180	180	160	81	100	56	95	106	82	80
290900	70	111	180	180	160	82	100	57	95	106	82	80
291000	70	111	180	180	160	82	100	57	95	106	82	79
291100	70	111	180	180	160	82	100	57	96	106	82	79
291200	69	111	180	180	160	82	100	57	96	106	81	79
291300	69	111	180	180	160	82	100	57	96	106	81	79
291400	69	111	180	180	160	82	101	57	96	106	81	79
291500	69	111	180	180	160	82	101	57	96	107	81	79
291600	69	111	180	180	160	82	101	57	96	107	81	79
291700	69	112	180	180	160	83	101	57	96	107	81	79
291800	69	112	180	180	160	83	101	57	96	107	81	79
291900	69	112	180	180	160	83	101	57	96	107	81	79
292000	69	112	180	180	160	83	101	57	96	108	81	79
292100	68	113	180	180	160	83	101	57	96	108	81	79
292200	68	113	180	180	160	83	101	58	97	108	81	79
292300	68	113	180	180	160	83	101	58	97	108	81	79
292400	68	113	180	180	160	83	101	58	97	108	81	79
292500	68	113	180	180	160	84	101	58	97	108	81	79
292600	67	113	180	180	160	84	102	58	97	108	81	79
292700	67	113	180	180	160	84	102	58	98	108	81	79
292800	67	113	180	180	160	84	102	59	98	108	80	79
292900	67	114	180	180	160	84	102	59	98	109	80	79
293000	67	114	180	180	160	84	102	59	98	109	80	78
293100	67	114	180	180	160	84	102	59	98	109	80	78
293200	67	114	180	180	160	84	103	59	99	109	80	78
293300	67	115	180	180	160	84	103	59	99	109	80	78
293400	67	115	180	180	160	84	103	60	99	110	80	78
293500	66	115	180	180	160	84	103	60	99	110	80	78
293600	66	115	180	180	160	84	103	60	99	110	79	78
293700	66	116	180	180	160	84	103	60	99	110	79	78
293800	66	116	180	180	160	84	103	60	99	110	79	78
293900	66	116	180	180	160	84	103	60	99	111	79	78
294000	65	116	180	180	160	84	103	60	99	111	79	77
294100	65	116	180	180	160	84	103	60	99	111	79	77
294200	65	116	180	180	160	85	103	60	99	111	79	77
294300	65	116	180	180	160	85	104	60	100	111	79	77
294400	64	116	180	180	160	85	104	60	100	111	79	77
294500	64	116	180	180	160	85	104	60	100	111	79	77
294600	64	117	180	180	160	85	104	60	100	111	79	77
294700	64	117	180	180	160	85	104	61	100	111	79	77
294800	64	117	180	180	160	85	104	61	101	112	79	77
294900	64	117	180	180	160	85	105	61	101	112	79	77
295000	64	118	180	180	160	86	105	61	101	112	79	77
295100	64	118	180	180	160	86	105	61	101	112	78	77
295200	64	118	180	180	160	86	105	61	101	112	78	77
295300	64	118	180	180	160	86	105	62	101	113	78	77
295400	63	118	180	180	160	86	105	62	101	113	78	77
295500	63	118	180	180	160	86	106	62	101	113	78	77
295600	63	118	180	180	160	86	106	62	101	113	78	77
295700	63	118	180	180	160	86	106	62	101	113	78	77
295800	62	119	180	180	160	86	106	62	101	113	78	77
295900	62	119	180	180	160	86	106	62	102	113	77	77
296000	62	119	180	180	160	86	106	62	102	113	77	76
296100	62	119	180	180	160	86	106	62	102	113	77	76
296200	62	120	180	180	160	86	106	62	102	114	77	76
296300	62	120	180	180	160	86	106	62	102	114	77	76
296400	62	120	180	180	160	86	106	62	103	114	77	76
296500	62	120	180	180	160	86	106	62	103	114	77	76
296600	62	120	180	180	160	87	106	63	103	114	77	76
296700	61	120	180	180	160	87	107	63	103	115	77	76
296800	61	120	180	180	160	87	107	63	103	115	77	76
296900	61	120	180	180	160	87	107	63	103	115	77	76
297000	61	121	180	180	160	87	107	63	103	115	77	75
297100	61	121	180	180	160	87	107	63	103	115	77	75
297200	60	121	180	180	160	87	107	64	103	116	77	75
297300	60	121	180	180	160	87	108	64	103	116	77	75
297400	60	122	180	180	160	88	108	64	103	116	77	75
297500	60	122	180	180	160	88	108	64	104	116	76	75
297600	60	122	180	180	160	88	108	64	104	116	76	75
297700	60	122	180	180	160	88	108	64	104	116	76	75
297800	60	123	180	180	160	88	108	64	104	116	76	75
297900	60	123	180	180	160	88	108	64	104	116	76	75
298000	60	123	180	180	160	88	108	64	105	116	76	74
298100	59	123	180	180	160	88	108	64	105	117	76	74
298200	59	123	180	180	160	89	108	64	105	117	76	74
298300	59	123	180	180	160	89	108	64	105	117	75	74
298400	59	123	180	180	160	89	108	65	105	117	75	74
298500	59	123	180	180	160	89	109	65	106	117	75	74
298600	58	124	180	180	160	89	109	65	106	118	75	74
298700	58	124	180	180	160	89	109	65	106	118	75	74
298800	58	124	180	180	160	89	109	65	106	118	75	74
298900	58	124	180	180	160	89	109	65	106	118	75	74
299000	58	125	180	180	160	89	110	66	106	118	75	74
299100	59	123	180	180	160	89	110	66	106	118	75	74
299200	60	121	180	180	160	89	110	66	106	118	76	75
299300	62	120	180	180	160	89	110	66	106	118	76	75
299400	63	118	180	180	160	89	110	66	106	118	77	76
299500	64	117	180	180	160	89	110	66	106	118	77	77
299600	66	116	180	180	160	89	110	66	106	118	77	77
299700	67	113	180	180	160	89	110	66	106	118	78	77
299800	69	112	180	180	160	89	110	66	106	118	78	78
299900	70	111	180	180	160	89	110	66	106	118	79	78
300000	72	109	180	180	160	89	110	66	106	118	79	79
300100	73	108	180	180	160	89	110	66	106	118	79	79
300200	74	106	180	180	160	89	110	66	106	118	80	79
300300	75	104	180	180	160	89	110	66	106	118	80	80
300400	77	103	180	180	160	89	110	66	106	118	81	80
300500	78	101	180	180	160	89	110	66	106	118	81	81
300600	79	100	180	180	160	89	110	66	106	118	81	81
300700	81	99	180	180	160	89	110	66	106	118	81	81
300800	82	97	180	180	160	89	110	66	106	118	82	82
300900	84	95	180	180	160	89	110	66	106	118	83	82
301000	85	94	180	180	160	89	110	66	106	118	83	83
301100	86	92	180	180	160	89	110	66	106	118	84	84
301200	88	91	180	180	160	89	110	66	106	118	84	84
301300	89	89	180	180	160	89	110	66	106	118	84	84
301400	91	88	180	180	160	89	110	66	106	118	85	85
301500	91	88	180	180	160	89	110	66	106	118	85	85
301600	91	88	180	180	160	89	110	66	106	118	85	85
301700	91	88	180	180	160	89	110	66	106	118	85	85
301800	91	88	180	180	160	89	110	66	106	118	85	85
301900	91	88	180	180	160	89	110	66	106	118	85	85
302000	91	88	180	180	160	89	110	66	106	118	85	85
302100	91	88	180	180	160	89	110	66	106	118	85	85
302200	91	88	180	180	160	89	110	66	106	118	85	85
302300	91	88	180	180	160	89	110	66	106	118	85	85
302400	91	88	180	180	160	89	110	66	106	118	85	85
302500	91	88	180	180	160	89	110	66	106	118	85	85
302600	91	88	180	180	160	89	110	66	106	118	85	85
302700	91	88	180	180	160	89	110	66	106	118	85	85
302800	91	88	180	180	160	89	110	66	106	118	85	85
302900	91	88	180	180	160	89	110	66	106	118	85	85
303000	91	88	180	180	160	89	110	66	106	118	85	85
303100	91	88	180	180	160	89	110	66	106	118	85	85
303200	91	88	180	180	160	89	110	66	106	118	85	85
303300	91	88	180	180	160	89	110	66	106	118	85	85
303400	91	88	180	180	160	89	110	66	106	118	85	85
303500	91	88	180	180	160	89	110	66	106	118	85	85
303600	91	88	180	180	160	89	110	66	106	118	85	85
303700	91	88	180	180	160	89	110	66	106	118	85	85
303800	91	88	180	180	160	89	110	66	106	118	85	85
303900	91	88	180	180	160	89	110	66	106	118	85	85
304000	91	88	180	180	160	89	110	66	106	118	85	85
304100	91	88	180	180	160	89	110	66	106	118	85	85
304200	91	88	180	180	160	89	110	66	106	118	85	85
304300	91	88	180	180	160	89	110	66	106	118	85	85
304400	91	88	180	180	160	89	110	66	106	118	85	85
304500	91	88	180	180	160	89	110	66	106	118	85	85
304600	91	88	180	180	160	89	110	66	106	118	85	85
304700	91	88	180	180	160	89	110	66	106	118	85	85
304800	91	88	180	180	160	89	110	66	106	118	85	85
304900	91	88	180	180	160	89	110	66	106	118	85	85
305000	91	88	180	180	160	89	110	66	106	118	85	85
305100	91	88	180	180	160	89	110	66	106	118	85	85
305200	91	88	180	180	160	89	110	66	106	118	85	85
305300	91	88	180	180	160	89	110	66	106	118	85	85
305400	91	88	180	180	160	89	110	66	106	118	85	85
305500	91	88	180	180	160	89	110	66	106	118	85	85
305600	91	88	180	180	160	89	110	66	106	118	85	85
305700	91	88	180	180	160	89	110	66	106	118	85	85
305800	91	88	180	180	160	89	110	66	106	118	85	85
305900	91	88	180	180	160	89	110	66	106	118	85	85
306000	91	88	180	180	160	89	110	66	106	118	85	85
306100	91	88	180	180	160	89	110	66	106	118	85	85
306200	91	88	180	180	160	89	110	66	106	118	85	85
306300	91	88	180	180	160	89	110	66	106	118	85	85
306400	91	88	180	180	160	89	110	66	106	118	85	85
306500	91	88	180	180	160	89	110	66	106	118	85	85
306600	91	88	180	180	160	89	110	66	106	118	85	85
306700	91	88	180	180	160	89	110	66	106	118	85	85
306800	91	88	180	180	160	89	110	66	106	118	85	85
306900	91	88	180	180	160	89	110	66	106	118	85	85
307000	91	88	180	180	160	89	110	66	106	118	85	85
307100	91	88	180	180	160	89	110	66	106	118	85	85
307200	91	88	180	180	160	89	110	66	106	118	85	85
